DeviceTrustLevel,IPAddress,CurrentAccessTime,UserLocation,CurrentAccessLocation,PreviousAccessTime,PreviousAccessLocation,OS,OS_Version,Browser,Browser_Version,userTypingSpeed,userKeyHold,userFlightTime,patternMatch,OperationType
0,184,1151,8,7,1161,8,1,15,1,14,68.03872067450158,104.6400040792114,86.8675611427504,0,1
2,7287,20022,8,8,19996,2,2,16,1,14,55.68412138187506,90.81039351673748,85.25188602161052,0,1
2,18184,4984,3,8,4996,7,2,1,4,1,61.647979204003086,100.44407022842739,86.85529437113405,0,3
2,15172,2412,6,8,2431,8,1,15,1,11,75.92604724135941,71.05056523719267,88.31438255248246,1,0
1,18542,19772,2,8,19751,9,4,19,4,3,66.97886963571328,93.16107549485687,89.11432437476988,0,1
2,9179,5803,8,8,5795,8,4,21,0,9,68.97681564296104,102.80945383634752,83.24125533042357,0,2
1,13925,11612,5,8,11595,2,4,18,1,11,66.7176145238742,98.82330731520614,92.16377094564557,0,1
2,20515,23411,8,8,23384,8,0,4,4,1,65.33247025599083,107.634323843727,89.9642504210239,2,1
1,11129,21433,8,0,21403,0,2,16,4,1,68.76643161147128,103.14183360125902,95.68137106384057,0,1
1,7617,13182,8,8,13179,7,3,11,1,14,66.68294650764197,103.28022538820346,84.0794245108592,0,1
2,12547,2713,8,8,2719,8,4,21,1,14,54.516930603470485,94.33713229302496,80.03224199210334,0,1
2,11630,11430,2,5,11417,8,2,3,1,12,57.00809459668268,90.49492856382713,81.98597054846263,0,1
1,14433,20211,8,8,20188,2,4,22,1,11,56.82310286610442,87.81503102034986,78.59694489920963,0,1
1,18575,14404,8,8,14389,6,1,15,4,1,71.62487984063615,95.43468534281901,92.22396495830327,0,3
1,11854,4223,8,8,4239,8,4,21,1,14,67.65202418348392,109.25316628368311,100.84243640443528,0,2
2,7110,4942,8,8,4948,8,1,15,1,14,61.5265772573058,104.05890754256889,97.15490106218468,2,2
1,9759,15586,8,8,15578,3,3,10,1,13,52.87423064933357,87.73990956788803,79.40297607723765,0,3
0,11056,23312,8,6,23281,4,4,21,1,14,63.048766826773026,101.60829456511688,94.48410124731836,2,1
2,22115,346,8,8,344,8,4,21,1,13,60.54686117419661,107.64154195367317,87.89149501167007,0,3
2,8240,4741,8,7,4749,8,4,21,4,0,66.66939948778588,100.6055851534581,88.93621436852953,0,1
2,4443,21988,8,9,21962,8,0,5,1,14,68.43152594932351,100.52922723136797,82.91646345870409,2,1
2,15271,1018,8,8,1034,3,2,17,0,6,76.60594438058521,98.88197515812509,72.53606637352003,1,3
1,3635,4731,1,4,4741,9,2,16,4,0,76.31523015795713,105.68542733415396,108.33441688892,1,3
0,14602,15267,8,8,15268,8,4,22,2,24,72.68595863402415,103.66995372962268,90.98024989440376,0,1
1,12453,12288,8,8,12277,1,2,16,1,12,75.32677316842515,103.72673720290808,79.33266477555571,2,3
2,16628,19800,8,8,19783,3,0,5,3,19,53.01694454374734,89.96143114891285,81.9784091660354,0,0
2,3379,5885,8,8,5883,8,4,21,3,17,73.45463979054227,110.05126009465904,104.03550443783163,2,1
2,8252,1398,8,8,1407,6,4,21,3,17,57.31222733208638,91.72956700683676,86.18323931386232,2,3
2,3159,4119,8,8,4127,1,4,22,2,21,83.34780587765431,107.48753471722324,98.59967364667354,2,1
1,9975,15880,8,1,15868,6,2,16,1,14,72.16840461059559,107.21492849203783,94.80408679797215,2,1
1,14519,20932,3,8,20890,8,4,21,1,12,60.06476741166157,99.49790715439866,86.58898192479379,0,3
1,19606,22696,8,8,22653,2,4,21,1,10,74.85228646772623,106.9097807868271,93.80736477769652,0,3
2,11835,16114,3,9,16098,8,0,3,3,17,63.48866316605767,95.03231226904961,81.48165131963914,2,1
2,667,18335,8,8,18314,8,2,3,4,1,66.23317053641806,84.76315493482801,84.5776589104911,1,3
1,8180,13455,8,8,13451,8,2,3,4,4,63.74018278167107,113.60186005503206,92.06964510113113,2,1
1,2320,2139,7,8,2157,8,1,12,1,12,91.77886644270971,84.13115630337363,91.3117357377766,1,3
2,14353,18277,7,8,18259,8,4,21,4,3,82.14997227258459,89.32421970995951,99.59914865698107,1,1
1,348,15818,8,2,15814,8,0,6,3,19,66.53774633009249,109.31086214656125,92.20253803988435,0,1
2,18134,11093,8,1,11079,6,0,3,4,3,86.9381541776098,85.95631670224749,72.13832435982538,1,3
2,1327,5743,7,8,5744,9,4,22,1,11,71.8943394306032,108.63572307326162,99.58758268852155,0,1
1,6412,6340,8,8,6328,8,2,3,4,3,83.17071779418355,96.0461614001158,89.6000663635162,1,1
2,3796,6925,8,8,6906,8,0,6,1,10,56.998313363247306,86.91993930164277,77.7338961313915,0,1
1,18368,22177,8,8,22143,3,1,15,1,14,65.22785690056801,101.38001303739946,88.72962871002642,0,0
1,14374,15108,8,6,15109,8,2,2,4,4,60.97051360713527,89.17003071573467,95.88791894861852,2,3
2,3538,3918,8,8,3925,8,4,18,4,2,71.5605369578509,102.06051334851267,89.63180238085414,0,2
2,10738,22639,1,9,22594,6,2,17,1,14,55.64501805956248,93.56738817887567,82.50718548102864,0,1
2,8516,22407,8,8,22368,5,1,12,1,13,61.0282466042072,95.40833189775869,87.72272039152763,0,1
2,18812,907,3,8,920,8,4,21,2,24,95.02535853502718,85.81805470805061,105.12776567436521,1,0
1,11509,14869,5,8,14872,5,1,9,1,13,59.53390090282954,118.69666851449597,100.68158451432936,2,1
2,22238,19357,8,8,19342,0,2,16,1,11,74.55615986367552,92.25463022761497,63.11824677802601,1,1
2,19165,20093,3,5,20069,8,4,22,1,11,71.25784183262543,100.74050023852513,113.63711035427532,2,0
1,11694,5162,8,8,5163,2,4,21,3,19,58.89806227582763,86.6744458532349,83.70070524072352,0,3
2,9704,2086,5,8,2097,8,4,20,4,4,53.73306422847245,83.36077456643535,92.43272680685902,2,0
2,18224,14272,8,2,14267,8,4,18,3,17,56.69811944464663,86.57148112082746,83.442258152604,0,2
1,13178,15332,8,0,15333,8,2,1,1,11,61.50395573156496,102.42895754225009,88.35815932189449,0,1
2,4079,12532,8,8,12522,8,4,21,3,19,54.37408475480544,90.44840583491249,76.71290552690098,0,1
2,4464,14537,8,8,14536,8,4,21,1,14,52.37541021968028,93.85476697310071,81.7886637769695,0,2
1,17606,10417,8,8,10395,2,2,2,4,3,67.81994508144902,95.06571671539777,80.92324843152608,2,0
1,19682,18905,8,7,18900,1,2,17,1,11,51.17321145941942,94.19139966393308,76.40335624056596,2,3
2,4108,13364,8,3,13371,4,0,5,2,24,67.91975230167773,106.98679536367095,103.85164935627488,1,2
2,17482,4948,8,8,4954,8,2,3,1,11,65.94031069558378,99.60415738284959,91.55572381406866,0,3
1,1389,15381,9,8,15369,1,2,2,3,19,73.4226247307302,70.12136518353677,69.25639287621357,1,1
1,3126,12828,6,8,12819,9,4,21,1,11,69.60991445635362,105.1415514389084,89.882408006767,2,3
1,10268,15091,8,8,15087,8,2,1,1,11,57.062291614505234,88.53093287239652,81.7081052441074,0,2
1,2499,19619,8,8,19607,9,2,2,4,4,72.00065388969219,103.66928975955018,97.61596038418188,2,0
2,17016,14779,2,8,14773,8,4,21,1,10,74.20700279714559,107.80096996624732,97.02208786773905,0,1
1,3182,6492,8,7,6487,8,2,3,1,14,75.89821616351583,104.14588735313535,79.85770362343906,1,3
2,3365,22376,8,4,22350,8,0,6,1,14,63.56703395038215,98.73616912056141,84.88234554088915,0,2
1,5327,20456,8,8,20428,8,3,11,2,24,56.3993546005826,94.36212956420817,77.987180994899,0,1
2,21279,6658,8,8,6646,4,4,22,1,12,48.709384567434284,85.62982855533852,79.14243907533903,2,0
2,21358,10038,8,8,10019,1,1,9,1,14,47.48471409186526,80.781295999842,78.39269633441484,2,0
1,12649,20244,8,7,20220,5,2,3,4,3,50.63019618782356,91.46363674095652,79.81538991701706,0,1
2,1250,11142,8,9,11125,8,2,16,2,24,56.695661566200705,92.19667823312945,76.84179817958092,0,0
2,6848,131,8,7,123,8,0,0,0,6,72.63839634618735,100.92480154003981,98.2541919975032,2,1
2,6515,12282,8,8,12258,8,0,3,4,4,71.40874289994012,72.20213620725542,96.28887876937331,1,0
1,9799,15836,8,8,15820,8,2,2,3,19,52.75713583272721,94.46452224313161,69.98499076159668,2,3
2,3296,20309,8,8,20283,8,4,18,2,22,71.85007861805128,69.93713952724346,87.72724288869931,1,2
2,2213,15229,8,8,15224,6,1,12,2,24,65.34849537600103,104.43491516131216,82.36430462403379,1,2
1,14029,2208,8,8,2226,4,4,22,4,2,57.92764195966469,109.84611164736721,97.46007555785417,2,2
2,4146,12927,8,6,12917,8,4,21,4,3,70.05246125347958,99.29472529945912,89.51107970914734,0,0
1,21189,7077,8,2,7057,8,2,3,1,13,73.07950430691393,114.60117170697455,93.14761141266766,2,1
1,11733,10472,8,8,10464,8,4,18,3,18,54.276888071680006,101.47831960197543,71.74951174728837,2,0
1,3918,10568,8,8,10554,8,4,18,2,24,57.880808917753725,91.20560816883159,87.95491000192301,0,1
1,9160,5413,8,8,5412,6,4,22,3,19,59.27855028802885,83.71147763475767,88.77356245306416,2,1
2,3011,894,8,8,897,8,4,21,1,14,67.61920191550458,102.5079163985988,82.63086410650578,0,1
0,21979,14676,8,8,14660,8,2,2,4,4,61.82074080871973,95.47067618137659,92.73356364377673,2,1
2,247,18097,8,3,18082,5,4,18,1,14,65.80423959924879,97.27524486739189,92.76119665484211,0,1
2,13455,13796,8,8,13792,6,2,3,2,23,94.33707351069664,102.91377616567098,65.32044486582716,1,1
0,8670,20875,1,8,20841,8,4,21,1,13,63.5906847313157,107.58456719708776,99.67245511841084,2,1
0,18236,13481,8,8,13477,8,4,18,4,4,98.66954011057786,92.25826955191688,91.60915004130374,1,0
1,7755,23501,2,8,23467,9,1,9,1,12,67.29423606766328,106.36709688306902,95.81567049605987,0,1
2,8518,7721,8,3,7715,3,0,6,1,11,65.83131063381079,97.73720675870383,94.13794443438003,0,1
1,8895,14218,8,8,14213,4,4,18,1,11,70.85045919899996,95.6337030274638,93.01605968227133,2,3
2,5260,4872,8,9,4876,8,0,5,4,4,68.29100717666444,99.64542736610842,87.0912584442788,0,1
2,11760,19883,8,8,19861,8,2,17,1,11,65.9817081056565,72.628543550634,91.94224048237687,1,2
1,20688,12004,8,8,11974,8,1,15,1,13,60.361147664417715,102.39819971010837,79.78345131613837,2,1
2,15858,20917,8,8,20892,8,0,4,1,14,68.91660874831967,102.24869744792898,96.9509077414106,0,3
2,5586,21298,8,8,21252,8,0,5,3,15,70.85393660280832,101.59040169108046,97.16399987486278,0,0
0,180,1644,8,8,1647,8,4,20,3,19,73.5628486409429,99.91655394687525,60.78376447490536,1,1
1,12490,21779,8,5,21743,8,2,3,1,13,52.02728784976643,91.60160570264503,80.48610859844575,0,3
1,4213,7958,8,8,7947,8,4,21,3,19,60.429370705415835,95.35166655582901,73.29336064940047,2,3
2,22054,15450,5,8,15448,1,4,21,3,16,52.22028433081899,86.27315200364264,80.07952904736716,2,0
1,7466,5471,8,8,5475,8,0,6,1,11,53.15058559366355,91.59851924792557,80.00144972070453,0,1
2,14414,18956,8,8,18949,5,4,21,0,8,56.42766898607,92.41399601419057,78.50208740910405,0,3
1,6691,21019,8,8,20995,3,2,3,1,11,95.9943781669747,105.48594911358722,93.44638869122265,1,1
1,22579,6596,8,8,6586,8,4,21,1,12,66.12036869831645,103.23852412505323,96.3135188095704,0,0
2,20987,22295,9,3,22270,8,2,3,1,14,47.329792052644194,88.6676578687512,85.5034389405874,2,1
2,1063,12702,8,8,12697,8,3,11,3,19,74.17885915799755,97.4977144662142,94.7053000244558,0,0
1,9392,16147,8,8,16133,8,4,18,1,14,66.92942977179304,100.52372124452111,90.49464540474084,0,1
2,5716,6913,8,9,6898,8,4,22,4,2,96.46486080923239,79.49639610314776,108.4310162015477,1,1
2,8368,4431,8,8,4447,3,4,18,4,4,64.69268836313721,96.76988259185491,91.78567594558915,0,0
2,15262,10880,8,8,10870,8,2,3,1,14,57.53482992052988,84.98834746121192,72.98789586877623,2,1
1,16233,714,8,8,711,4,4,21,1,11,60.60117999610665,98.59674696561125,92.53313975612039,0,1
1,8571,15044,8,1,15042,1,4,18,3,15,65.5607972219116,93.22865848578887,77.82211885582373,1,1
2,19814,6488,8,8,6482,5,1,15,4,1,71.56343468487275,86.26605888088088,103.94643914234985,2,1
1,8155,18766,3,8,18757,8,4,21,1,14,59.43468276375565,100.66351118074262,98.27357515890915,1,3
2,2530,18402,8,8,18384,8,2,3,4,3,66.25555040492839,96.55863924051705,88.80745371476661,0,1
2,19416,19502,8,8,19493,8,1,13,4,3,96.0690446726986,83.1605545287108,97.58904313300263,1,2
1,21032,13635,8,8,13643,8,3,11,4,0,55.35407516834798,91.4007660146455,75.19264398342868,0,1
1,6714,7819,8,2,7810,8,4,19,4,0,74.2796741024837,126.17984822324664,96.59145571921727,2,2
1,812,7104,8,5,7082,8,4,21,2,20,65.31182433311267,104.7351591364878,87.23572494439641,0,0
2,20587,22644,8,8,22606,8,2,2,4,1,54.06975479861643,93.16410181375171,78.93417318377084,0,0
2,11211,8978,8,8,8961,8,4,18,1,11,55.40449053270107,82.96224342786014,85.98426595727167,2,1
2,2849,18216,6,8,18202,8,1,15,3,15,68.97246335341458,100.25469647138846,93.73992802555566,0,0
2,20461,11113,4,3,11089,6,1,15,0,8,86.02806856545912,83.76663633216036,63.12797800915968,1,1
1,7508,8748,8,8,8725,8,1,14,1,13,55.32012545405955,91.8644222357677,83.30749148365018,0,3
1,6858,20047,8,8,20027,8,3,7,3,15,64.13755005054725,94.43651821211645,95.24272432028097,0,2
2,22769,14290,8,8,14288,8,3,10,1,14,62.6075252507271,87.64989326398658,68.76464608276109,1,1
2,10375,18061,8,8,18041,8,1,9,3,16,72.24380190842571,95.81915536613425,89.4805144895645,0,1
2,5221,7559,8,6,7551,8,0,4,1,14,72.44618970240668,111.60885332618325,99.27789027238796,0,1
1,12567,21555,8,8,21531,8,4,19,2,20,56.019241034489404,91.793701622931,80.95907809241149,0,3
2,20333,7195,8,0,7168,8,4,20,3,19,69.35893819192145,97.03853070663028,95.2537719219684,0,1
2,5620,2100,7,8,2121,0,2,16,4,0,53.861672086195696,91.07189189542045,78.61175233093485,0,1
1,17278,7355,8,8,7332,9,1,15,1,14,75.03546254329258,113.56535277917996,109.18956310908949,2,1
2,22306,13677,8,7,13673,8,4,19,4,4,58.31998923030137,94.38764479905346,83.06412776097625,0,1
1,6664,16404,1,3,16397,8,4,21,1,14,74.60103174246578,104.4780332425602,105.67744566104228,2,1
2,3893,12911,5,8,12911,8,4,22,3,18,67.7351850303821,110.5288996218324,98.7376026133996,0,1
1,4397,20200,8,8,20176,8,2,3,1,14,58.30558404412601,90.5405542954103,82.04593621482393,0,3
0,19863,2300,8,8,2309,8,4,19,4,4,71.53796198892383,101.88037146444759,89.33908688893051,0,1
2,8102,17543,8,9,17527,1,1,12,3,17,69.60011497662934,97.52454961730542,95.64830528985298,0,1
1,12143,19191,8,8,19167,3,3,7,3,19,70.61094922425762,86.35342374225854,73.91903847265618,1,1
0,16820,6902,8,8,6882,8,0,6,1,13,72.55602820057734,72.90268266008383,62.36010910678137,1,0
2,2975,4795,8,8,4803,3,3,8,3,15,82.47879765201168,102.78366728260747,85.03916845993656,1,0
1,8069,14269,8,8,14259,8,4,22,4,4,65.83876276267627,98.36673370417816,91.77981605494847,0,3
1,14206,19213,8,8,19197,1,2,3,4,4,51.82827251184727,85.84384997166747,89.3752072352665,2,1
1,16424,16619,9,4,16594,6,0,5,2,24,72.45916900925027,94.93832805189139,91.3993443041089,0,1
0,858,10922,8,8,10911,8,4,21,1,14,72.06544949545876,119.53929023620528,94.54213125998012,2,1
2,10906,17746,8,8,17738,8,4,21,3,18,78.37696873343899,75.82219500871538,85.9348429404744,1,1
2,13483,11519,1,8,11505,8,2,16,1,14,97.52070604268124,106.72526300024508,81.40003362362533,1,1
2,5612,16141,8,8,16127,3,4,22,1,14,65.41539708075489,95.16348783322253,86.95042852035559,0,1
2,15691,10700,8,8,10678,8,0,6,4,4,60.00158756958612,108.22015165598577,100.8601795589389,2,1
2,10126,11631,8,8,11621,8,0,6,3,16,72.13631794703134,111.12150874777605,97.66148091968378,0,2
2,19091,24227,8,8,24185,6,1,12,4,4,54.614279893076436,82.67049935109816,80.77258291707547,2,0
2,3498,6803,8,8,6788,8,4,22,2,20,61.99421931413874,96.60698673451682,100.2338135833241,2,1
2,3511,3772,8,8,3793,8,0,6,1,11,66.7962238738498,96.64835785073116,95.75598300563756,0,1
1,20495,15017,8,9,15017,7,3,7,2,20,66.0953265736511,102.38540334516222,84.7863944804809,0,0
2,1855,17487,8,8,17474,8,4,21,4,0,67.51809956961448,92.83769770657834,100.00380511940554,2,2
2,20060,2875,8,4,2880,8,0,0,1,14,64.20875041868747,101.23701700099623,90.19731651878625,0,1
0,5771,16100,8,8,16082,6,0,0,3,15,51.60761018918494,91.9291048886645,80.208774175455,2,1
2,19485,16164,8,4,16146,8,4,22,4,3,69.83710850479358,98.42491536385636,91.57026349686178,0,1
2,17789,17059,8,8,17034,7,1,15,3,19,65.44876642453089,75.6804607862084,65.76707707591993,1,1
0,22577,8676,8,8,8661,1,1,13,3,18,58.48030085581961,86.22208404857945,81.81256298214493,0,1
1,11387,23612,8,8,23583,8,4,22,1,13,53.73662603413462,90.75757278027056,75.9041559349131,0,1
2,9959,483,8,2,472,8,4,22,1,12,71.7703107361412,69.54130221553409,63.30455824708715,1,0
1,16571,22905,8,8,22867,8,4,21,2,20,60.26424087191618,98.51945927565315,87.14638695107176,0,1
2,1682,18557,8,1,18554,8,4,21,1,11,57.48515583211086,97.14951384047271,85.44432890627215,0,1
2,20184,13527,9,8,13517,8,2,17,1,11,59.732165837830934,91.39326212340775,86.91780893792172,0,3
2,3231,3938,1,8,3940,8,4,18,3,19,81.40808316186437,81.70433077375505,102.89937421277435,1,2
1,5368,22386,8,8,22358,8,3,7,0,6,79.722028824698,96.91738039182532,103.21733957122784,2,2
2,8815,14808,8,8,14806,8,1,9,1,13,93.47317991345545,86.24452950410696,75.65621441114118,1,2
2,3238,21863,5,3,21834,2,1,15,4,3,91.8751172172544,87.98478595006392,109.4268884786432,1,1
2,10860,7736,9,9,7723,8,1,14,3,16,65.4015904918261,99.75427126327932,83.08114445769046,0,0
1,15552,13417,8,0,13411,8,2,2,1,14,62.877271814511516,82.18951172150012,78.74743478360683,1,1
1,10977,14001,8,8,14002,4,4,22,4,0,68.14743179739229,77.14819164372761,64.86895390208247,1,2
0,19219,5567,8,3,5568,6,4,21,1,14,64.00863065619535,103.50705856060553,86.09577824827323,0,1
0,3113,18013,8,8,18000,8,4,21,4,0,51.17972778043027,101.56591431705455,80.32321934190801,2,2
1,10610,5210,8,8,5216,8,4,21,4,3,51.468954978145064,97.1366812381335,84.8946493592483,2,1
2,12318,14688,8,8,14684,8,2,1,1,13,53.92730562462705,96.29219975382757,67.89941241638435,2,3
1,8109,22546,8,8,22515,8,0,6,4,1,52.72156333619224,92.18042252431952,77.24838281689149,0,0
1,9467,5602,8,6,5599,8,1,15,4,3,85.40208681850547,95.30585618158617,90.42099832389165,1,0
1,13599,9381,3,3,9354,8,1,12,4,1,83.90097037353193,107.30789881607194,93.73608379396403,1,2
1,1801,1779,8,5,1778,8,2,16,3,16,71.29763333786653,91.39621590276613,94.30432829126725,1,1
2,20034,14225,8,8,14219,8,1,12,2,24,75.94484729541766,114.06026736185382,99.52303714279357,0,0
1,7405,23752,8,0,23722,8,0,6,2,23,78.83335312577009,91.66113672123211,89.41013086624872,1,0
2,2981,17482,8,0,17456,8,4,22,1,10,66.16401995261931,93.78224024115427,87.7510382615705,0,1
0,3215,13191,8,8,13196,8,4,21,1,14,66.285332679041,101.54220979230236,85.91485085228386,0,3
2,5690,21537,8,8,21515,1,4,21,1,13,100.0158644038898,93.39185248284628,62.28786014794,1,1
2,19873,11729,8,8,11715,8,2,3,2,24,80.78144674922703,91.43830332990873,101.24888466464228,1,3
2,7919,13409,8,3,13407,0,4,18,4,1,69.02698755358001,90.10400098337686,97.1590441701984,2,1
1,4620,10533,8,8,10519,8,4,19,1,10,70.22926502581754,90.3710097916711,77.45557463703847,1,1
1,9912,8076,8,8,8066,8,1,15,3,19,51.63860468430451,92.45151829471726,77.99793345876614,0,3
2,17125,2006,8,8,2022,8,4,19,3,15,67.1216367489077,121.55433962351846,102.50899880953556,2,1
2,2647,18906,8,5,18891,8,4,22,2,20,67.19169240607476,106.20648136206681,96.63807309896885,0,1
2,3180,7758,8,8,7752,8,3,6,4,4,64.58091903876846,84.10425512806346,110.92401050170034,1,1
2,1002,17953,8,9,17934,8,1,15,1,10,69.39121465243097,78.96338873938373,76.77590409709833,1,1
2,11398,12525,1,8,12518,8,4,21,1,14,70.2750372974299,110.6817623559789,105.03828493406796,2,0
0,8046,12691,8,8,12681,8,0,3,1,10,91.8725275410451,94.12699509223339,93.63392203680557,1,2
2,10300,21077,8,9,21037,8,2,16,4,4,67.26249643423522,110.77440141776147,98.04408973857741,2,1
1,1877,11772,8,8,11743,8,0,5,4,3,68.55173576385765,106.98404761701434,101.1147354928427,0,1
2,10457,21893,8,8,21862,8,2,3,4,3,72.11857190852606,107.27826240531832,94.16815488208482,0,2
2,13006,19224,8,8,19211,8,4,19,1,10,54.31413547689561,94.32228699692233,78.31544227348756,2,1
1,5645,11548,8,8,11533,8,0,6,2,22,53.9769340950593,87.90589280576371,79.63628333809882,0,0
1,4091,20882,8,7,20864,8,2,2,0,5,58.562929675742936,89.17163630763073,81.85044651892544,0,1
1,7682,8284,8,8,8282,8,4,22,4,3,70.05395624652517,124.97297464612325,86.99460879549058,2,2
2,14834,18451,2,8,18444,9,0,4,3,17,57.93053204074271,114.54723216111861,97.40317179092804,2,1
2,21311,5115,8,9,5122,8,0,6,2,23,50.23207572146208,99.15724868309469,77.49635313548072,2,1
2,16272,17092,3,8,17069,8,2,16,1,14,62.49324827083584,95.33428619184993,89.34333316331208,0,1
1,20311,13709,8,6,13714,8,2,3,2,23,67.04997599707585,93.18784122179257,104.02007694397467,1,1
2,22784,4829,8,8,4836,2,0,6,3,16,53.36198592576331,86.22409258207706,80.77570596256892,0,3
2,14493,21829,8,2,21805,0,1,14,3,15,63.65900288022779,91.67705449950441,109.63434434030854,1,1
2,2335,22836,8,8,22792,8,0,6,1,13,69.81198616384509,107.07796013839395,99.6112256277479,0,1
2,16090,1152,1,5,1169,8,0,6,1,14,57.42442327156802,91.64616802108729,83.45053430333859,0,1
2,18983,289,7,8,285,8,2,16,3,15,53.46835589394416,86.50643099515958,82.10754255113686,0,2
1,14713,11250,8,6,11229,1,2,3,4,3,56.347348311764975,91.87437554021389,77.98756898633472,0,0
1,18805,2523,8,6,2540,8,2,16,4,4,50.78067130256392,93.70762963818166,89.60472707768372,2,1
1,17533,17091,8,0,17067,8,4,22,3,15,63.06253330455764,93.99373896407391,82.59545392780504,2,1
1,12862,7264,8,8,7255,8,4,18,2,24,66.51252177835816,88.02986354443712,84.0695643719773,2,3
2,13207,14941,8,5,14941,2,1,9,3,16,56.42078566902625,101.70308037135412,88.17218387686921,2,1
1,22346,7387,8,8,7368,8,4,19,1,13,93.10107285663418,101.39445987818733,88.85569365137421,1,3
1,1899,3002,8,8,3017,8,1,12,1,10,74.88748647134156,103.08713844765005,85.81515809624514,2,1
1,4373,11978,8,8,11949,0,2,3,1,11,75.69358829977458,114.14731547501302,97.65340445639222,0,1
2,6137,1059,7,8,1067,8,4,19,1,14,54.9029948531099,87.57181709202163,80.73995059196852,0,3
2,9893,21792,8,8,21768,8,2,17,3,18,68.59119584440495,90.15146241225177,91.30483342274316,2,1
2,7848,14089,8,9,14083,8,4,21,1,11,64.14439271511428,101.32731993849745,97.84580347273813,2,0
2,12767,4080,8,8,4089,8,0,6,1,13,60.69769933350127,100.85807895281835,91.79439889069235,0,1
2,18100,2389,8,8,2401,8,3,6,2,22,71.56085611940262,107.44165372824136,91.30913221722983,0,0
2,1530,168,9,8,159,8,4,21,4,3,55.05660065792057,87.05437094338726,75.96894875131069,2,1
1,12101,12512,8,8,12497,8,0,4,0,9,56.61840624082104,92.10378187008035,82.10627047796488,0,1
1,8930,6976,8,1,6962,8,4,19,4,4,89.3843480026289,72.60834273065569,67.56182610048133,1,0
1,12212,8667,7,8,8649,8,4,21,4,4,65.20142227608162,105.19824622080382,110.79535198519432,1,2
0,20940,18530,2,8,18528,8,4,21,2,20,65.1398435504283,106.41908339165036,108.40145400269856,2,1
1,8339,5832,8,8,5828,8,1,15,4,2,71.70034863196177,109.0164343118553,93.6331432307837,0,1
2,21817,6616,8,8,6609,8,4,20,1,12,65.26688879422787,107.69106522108302,94.52140034703075,2,0
2,21704,5424,8,8,5429,8,1,12,1,13,58.43746023777557,95.53493540179576,73.61904010941615,2,3
2,20279,23670,8,8,23635,8,2,3,3,17,71.94207192280037,105.97246164416669,100.02716014438663,0,0
1,22319,9866,7,4,9838,8,0,6,1,14,58.42391599181504,96.42773550366849,74.57481444494353,2,2
1,22816,13531,8,8,13532,8,0,6,1,13,57.65521617609989,94.41886100310273,86.69271749828887,2,3
2,10445,15977,6,8,15971,8,1,15,1,14,52.09940117278692,87.92526560205886,78.92092609878318,0,2
1,17462,14238,8,8,14233,8,3,7,1,10,67.47552178145176,93.77158082329632,92.72022706843511,0,1
1,7800,21703,8,8,21677,8,4,19,1,11,54.119462454598114,91.6334453286737,79.09984183319762,0,1
1,14870,19559,8,8,19549,8,4,21,3,15,56.606243736317985,91.17245257665273,81.44995273124941,0,1
1,20207,14887,8,6,14885,8,4,20,3,16,55.765974451703414,85.80533205390611,76.66396771863008,0,1
2,21027,286,8,8,281,8,0,0,0,6,56.71375036076627,90.87970640658077,83.52788264929423,0,2
1,7473,13097,8,8,13084,8,2,16,3,19,73.69143668140825,106.03180161810003,99.34751056526882,0,1
1,8631,14397,8,8,14379,6,3,6,1,12,56.870219644178405,91.7610294083864,84.08761465190186,0,1
1,21465,10500,8,8,10479,5,2,2,1,13,54.15010845393891,89.56805622309757,77.8633718956486,0,1
1,6342,8628,8,7,8615,8,1,13,1,13,57.17473364691735,90.08827698609717,83.9549385344438,0,0
2,15025,12983,8,8,12979,3,4,21,1,12,60.73167493596073,92.28803010027359,88.84536523952238,2,1
2,11648,11379,8,8,11364,8,1,15,2,21,65.987735085128,94.08523198512627,88.20977636505596,0,1
2,10206,7454,8,8,7441,8,0,4,3,19,59.656432069219846,87.32662258149135,81.35844037140893,0,0
1,18362,19292,8,8,19280,6,4,19,1,14,71.20017665704795,92.38309769132486,87.47545209657581,2,2
2,12713,13192,8,8,13183,8,2,1,1,14,73.1259681525689,96.91262642109454,89.89874764229097,0,3
2,3653,21200,8,9,21162,4,1,13,4,4,81.3400403910352,105.23476334792687,69.38263818522111,1,1
2,110,2720,3,8,2739,8,4,21,3,15,70.49009925845557,101.93432051921657,92.34861715432726,0,1
2,12179,7337,8,8,7312,3,4,19,2,23,56.84057701016415,100.38028898860162,91.12931296324847,2,0
2,14178,8323,8,8,8315,8,0,6,2,23,56.868812940407075,87.37440031599412,81.62817587118037,2,3
1,20938,11168,8,8,11161,8,4,18,4,4,64.3175617124427,84.00589087449848,87.74580981300146,2,2
2,22795,13256,8,8,13247,8,0,5,4,4,48.561895652628216,92.31565250158687,75.44864601192083,2,3
2,5325,17718,8,8,17710,8,4,21,3,18,60.80134012148261,104.45210640179906,89.98421327735643,0,1
2,9829,680,8,8,679,1,0,3,2,22,50.712555612891755,105.24049097500945,88.34646348241127,2,1
1,17812,8428,8,6,8426,8,0,6,3,17,92.55080689538266,84.21047422608405,62.352939962013245,1,1
2,5305,136,8,8,135,8,1,14,1,14,56.15084980332118,94.86012856593834,91.21799418831819,0,1
